id,gender,category,product_name,brand,timestamp,price,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_quantity,store_storeId,store_storeName
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:54.220180,"39,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:55.004836,"39,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:55.776530,"39,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:56.552952,"39,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:57.341506,"39,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
8827280,herren,outdoor-jacken,Wanderjacke Herren winddicht leicht - MH900 blau,QUECHUA,2024-04-27 21:18:58.106388,"39,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:18:58.858346,"44,99 €",False,,inStock,True,False,0,0,2,0070048700487,Würzburg
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:18:59.662139,"44,99 €",False,,inStock,True,False,0,0,3,0070048700487,Würzburg
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:19:00.509313,"44,99 €",False,,inStock,True,False,0,0,4,0070048700487,Würzburg
8583201,herren,outdoor-jacken,Wanderjacke Herren wasserdicht - NH550,QUECHUA,2024-04-27 21:19:01.262658,"44,99 €",False,,inStock,False,False,0,0,1,0070048700487,Würzburg
